Country or Area,Male_Population,Female_Population,Year,GDP,Inflation,Unemployment_Rate
Singapore,,,1994,69230583563,3.53297694,2.6
Singapore,1514000,1726536,1995,80788992427,2.829790544,2.7
Singapore,1540000,1528100,1996,94688546180,1.05160017,3
Singapore,1565800,1557700,1997,1.05E+11,1.243067064,2.5
Singapore,1591800,1588200,1998,95823611618,-1.357210034,3.4
Singapore,1614800,1614900,1999,85963561402,-4.782992848,4.9
Singapore,2061800,1994436,2000,95922652586,3.63744375,
Singapore,1658600,1667300,2001,91148432628,-2.222135363,3.8
Singapore,1684300,1698600,2002,90582818234,-0.879078003,5.6
Singapore,,,2003,93362870573,-1.507794237,5.9
Singapore,1732800,1754100,2004,1.09E+11,4.383124498,5.8
Singapore,2177896,2149572,2005,1.24E+11,2.073137825,
Singapore,,,2006,1.39E+11,1.991376691,3.55
Singapore,,,2007,1.68E+11,6.163960117,2.95
Singapore,,,2008,1.67E+11,-7.645207719,3.225
Singapore,,,2009,1.76E+11,0,
Singapore,,,2010,2.13E+11,8.534071277,
Singapore,,,2011,2.40E+11,0.503548675,
Slovenia,969149,991617,1990,17381802758,,
Slovenia,952611,1030370,1991,12673485227,94.92777722,
Slovenia,968257,1027575,1992,12522536279,208.1754133,11.5
Slovenia,965175,1025448,1993,12673039187,37.08019527,14.6
Slovenia,964113,1024737,1994,14385505626,22.58923874,14.5
Slovenia,965650,1007517,1995,20940864809,29.23300207,14
Slovenia,969114,1022055,1996,21149908176,11.28914488,13.9
Slovenia,969155,1017693,1997,20420238057,8.524276457,14.4
Slovenia,966513,1016090,1998,21747365515,7.03190335,14.5
Slovenia,968463,1017094,1999,22309684226,6.568286011,13.56
Slovenia,972581,1016539,2000,19979467790,5.223379658,11.75
Slovenia,973711,1018324,2001,20498926981,8.651556034,11.215
Slovenia,958576,1019607,2002,23136352386,7.584753715,11.26
Slovenia,977436,1019337,2003,29152072068,5.532789739,10.8633
Slovenia,977092,1019912,2004,33837749815,3.270816321,10.3108
Slovenia,975247,1024178,2005,35717733757,1.660058941,10.1692
Slovenia,,,2006,38945146500,2.1136444,16.03
Slovenia,,,2007,47306799054,4.172969425,7.71
Slovenia,,,2008,54606018255,4.124357585,6.71
Slovenia,,,2009,49056152691,2.963710892,9.15
Slovenia,,,2010,46908328071,-1.066980391,
Slovenia,,,2011,49539271105,0.804995933,
Solomon Islands,,,1967,25203524.03,,
Solomon Islands,,,1968,28084252.76,,
Solomon Islands,,,1969,28606411.4,,
Solomon Islands,,,1971,50056882.82,,
Solomon Islands,,,1972,40606712.05,,
Solomon Islands,,,1973,55272108.84,,
Solomon Islands,,,1974,84539332.28,,
Solomon Islands,,,1975,74617096.48,,
Solomon Islands,,,1976,83099107.91,,
Solomon Islands,,,1977,93147039.25,,
Solomon Islands,,,1978,111022090,,
Solomon Islands,,,1979,151270207.9,,
Solomon Islands,,,1980,168715353.1,,
Solomon Islands,,,1981,187313261.3,,
Solomon Islands,,,1982,188446092.1,,
Solomon Islands,,,1983,180219397.5,,
Solomon Islands,,,1984,252806783.4,,
Solomon Islands,141158,130659,1985,232306861.2,,
Solomon Islands,147972,137204,1986,210737869.7,,
Solomon Islands,,,1987,238606299.6,,
Solomon Islands,,,1988,310684273.7,,
Solomon Islands,,,1989,332286760.9,,
Solomon Islands,162547,151053,1990,302515026.9,,
Solomon Islands,,,1991,320355090.6,7.246973068,
Solomon Islands,,,1992,378778047.2,13.16552336,
Solomon Islands,,,1993,410923236.2,13.5879894,
Solomon Islands,,,1994,464756638.5,6.947359367,
Solomon Islands,187367,174445,1995,519334096.7,6.844093423,
Solomon Islands,,,1996,565163750.6,12.15271181,
Solomon Islands,,,1997,567919502.8,6.257887675,
Solomon Islands,,,1998,471177008.1,5.605828152,
Solomon Islands,211381,197661,1999,482214092.3,3.319245502,21.61
Solomon Islands,215076,200350,2000,435101217.2,10.70227231,
Solomon Islands,,,2001,400464593,3.735265831,
Solomon Islands,,,2002,341663053.8,12.23394907,
Solomon Islands,,,2003,332736306.5,1.702846439,
Solomon Islands,,,2004,375109694.5,7.166980195,
Solomon Islands,244562,227857,2005,413909879.3,5.300840984,
Solomon Islands,,,2006,456735444.9,4.262975323,
Solomon Islands,,,2007,586218381,16.56842958,
Solomon Islands,,,2008,645796657.5,3.982473721,
Solomon Islands,,,2009,601299089.8,-2.024291498,
Solomon Islands,,,2010,678625481.7,5.607476636,
Solomon Islands,,,2011,838022104.9,7.339449541,
Somalia,,,1960,180460950.4,,
Somalia,,,1961,191660990.9,9.787602229,
Somalia,,,1962,203533070.7,-0.824029645,
Somalia,,,1963,216147150,3.29617204,
Somalia,,,1964,229531201.9,13.10342631,
Somalia,,,1965,243725900.2,12.89492307,
Somalia,,,1966,257375899.4,-3.206365227,
Somalia,,,1967,271781889.3,-0.32441364,
Somalia,,,1968,286719887.9,3.397375366,
Somalia,,,1969,300230021.5,6.522384692,
Somalia,,,1970,316147885.3,0.688919331,
Somalia,,,1971,331104597,1.843758107,
Somalia,,,1972,416940946.6,11.99021151,
Somalia,,,1973,507028439.3,11.61333441,
Somalia,,,1974,467577426.6,13.07142378,
Somalia,,,1975,710850217.9,16.87861998,
Somalia,,,1976,807275799,14.73131647,
Somalia,,,1977,498550866.2,9.794714912,
Somalia,,,1978,564986077.5,14.63674904,
Somalia,,,1979,590419864,13.04844035,
Somalia,,,1980,603592653.9,100.9031751,
Somalia,,,1981,699112246.5,20.12601818,
Somalia,,,1982,774419565.9,26.83059261,
Somalia,,,1983,733901342,32.00536486,
Somalia,,,1984,788307226.8,71.67052001,
Somalia,3197743,3270823,1985,876404615,29.60896833,
Somalia,,,1986,930318731.6,33.52681766,
Somalia,3741664,3372767,1987,1009792743,32.65476946,
Somalia,,,1988,1038291312,69.84737009,
Somalia,,,1989,1092393020,97.41667263,
Somalia,3322291,3394332,1990,917044254,215.4668007,
South Africa,,,1960,7342225763,,
South Africa,,,1961,7720688702,1.260724296,
South Africa,,,1962,8246257299,0.59335229,
South Africa,,,1963,9148862186,3.326765749,
South Africa,,,1964,10042897173,1.697471522,
South Africa,,,1965,10971132728,0.318914614,
South Africa,,,1966,11950067831,4.388289875,
South Africa,,,1967,13331016545,4.076436207,
South Africa,,,1968,14421234897,3.856757637,
South Africa,,,1969,16229906620,7.632029914,
South Africa,,,1970,17854214223,4.282973807,
South Africa,,,1971,19764722341,5.980310255,
South Africa,,,1972,20642357922,11.01661672,
South Africa,,,1973,28439129199,18.32847178,
South Africa,,,1974,35728951878,15.90099665,
South Africa,,,1975,36947549491,10.67057933,
South Africa,,,1976,35475201163,10.41685094,
South Africa,,,1977,39400151512,11.16853179,
South Africa,,,1978,45328402075,11.67967097,
South Africa,,,1979,55936738909,15.13053999,
South Africa,,,1980,80710215085,24.91462963,
South Africa,,,1981,86830012489,9.927263099,
South Africa,,,1982,80086547270,13.93638548,
South Africa,,,1983,86013096940,16.56883931,
South Africa,,,1984,85171208724,11.51967115,
South Africa,11545282,16574501,1985,67066232217,16.80056413,
South Africa,,,1986,79501624654,17.06173036,
South Africa,,,1987,1.04E+11,14.49750616,
South Africa,,,1988,1.15E+11,15.18320991,
South Africa,,,1989,1.25E+11,17.25879879,
South Africa,18099064,18478360,1990,1.12E+11,15.52150721,
South Africa,15479528,15507392,1991,1.20E+11,15.72700869,
South Africa,,,1992,1.31E+11,14.57115172,
South Africa,,,1993,1.30E+11,13.08756887,
South Africa,,,1994,1.36E+11,9.594010154,4.4
South Africa,20435708,21068821,1995,1.51E+11,10.25032595,16.9
South Africa,19520887,20947400,1996,1.44E+11,8.089661507,19.3
South Africa,19857000,21369700,1997,1.49E+11,8.106475448,21
South Africa,20330100,21800400,1998,1.34E+11,7.710412813,25.2
South Africa,20814425,22239881,1999,1.33E+11,7.073229448,23.3
South Africa,21016530,23088525,2000,1.33E+11,8.809544793,25
South Africa,21434041,23121651,2001,1.18E+11,7.666925937,25.4
South Africa,21870730,23583481,2002,1.11E+11,10.74945241,27.15
South Africa,22150308,24279515,2003,1.68E+11,5.550229783,28.85
South Africa,22987410,23599197,2004,2.19E+11,6.371894226,24.7
South Africa,23549000,24389663,2005,2.47E+11,5.444673925,23.85
South Africa,,,2006,2.61E+11,6.527613116,22.6
South Africa,,,2007,2.86E+11,8.07894945,22.3
South Africa,,,2008,2.74E+11,8.298147889,22.925
South Africa,,,2009,2.83E+11,7.650632419,23.9325
South Africa,,,2010,3.64E+11,7.861608575,
South Africa,,,2011,4.08E+11,8.005617098,
Spain,,,1960,12072126075,,
Spain,,,1961,13834300571,2.466389754,
Spain,,,1962,16138545209,6.095841623,
Spain,,,1963,19074913948,7.84537469,
Spain,,,1964,21343844644,6.254319615,
Spain,,,1965,24756958695,9.164866647,
Spain,,,1966,28721062242,8.17374336,
Spain,,,1967,31647119228,8.537719088,
Spain,,,1968,31475548481,5.911130109,
Spain,,,1969,36038711600,5.133250642,
Spain,,,1970,39801889578,5.865465164,
Spain,,,1971,45264830484,7.846021396,
Spain,,,1972,57414244329,8.517924744,
Spain,,,1973,76354550595,11.84959542,
Spain,,,1974,94447579057,15.94510934,
Spain,,,1975,1.11E+11,16.78178187,
Spain,,,1976,1.15E+11,16.48992172,
Spain,,,1977,1.29E+11,23.38307017,
Spain,,,1978,1.56E+11,20.63104231,
Spain,,,1979,2.08E+11,16.93163149,
Spain,,,1980,2.26E+11,13.354827,
Spain,,,1981,1.97E+11,12.35119229,
Spain,,,1982,1.90E+11,13.58232334,
Spain,,,1983,1.66E+11,11.88424577,
Spain,,,1984,1.67E+11,10.86473367,18.4
Spain,18851239,19568470,1985,1.76E+11,8.595479471,19.5
Spain,18904682,19631849,1986,2.44E+11,10.87881651,21.2
Spain,18946614,19685108,1987,3.09E+11,5.944198305,20.5
Spain,18982268,19734511,1988,3.65E+11,5.936126204,19.5
Spain,19011908,19780453,1989,4.03E+11,6.896194079,17.3
Spain,19031743,19819579,1990,5.21E+11,7.326251167,16.3
Spain,19338083,19869062,1991,5.60E+11,6.935139498,16.4
Spain,19134884,19933834,1992,6.13E+11,6.710771196,18.4
Spain,19194431,19995927,1993,5.10E+11,4.53724124,22.725
Spain,19245750,20050152,1994,5.15E+11,3.879842009,24.175
Spain,19289826,20098150,1995,5.97E+11,4.933129726,22.93
Spain,19332882,20146277,1996,6.22E+11,3.458627902,22.23
Spain,19382107,20201274,1997,5.73E+11,2.384053216,20.8
Spain,19448294,20273781,1998,6.01E+11,2.48006884,18.83
Spain,19547393,20379831,1999,6.18E+11,2.626982624,15.88
Spain,19719334,20522572,2000,5.80E+11,3.394295732,14.08
Spain,20012882,20764667,2001,6.09E+11,4.192208214,13.05
Spain,20266005,21048014,2002,6.86E+11,4.35308949,11.38
Spain,20626192,21378383,2003,8.84E+11,4.162609672,8.81
Spain,20987670,21704081,2004,1.04E+12,4.042641339,10.8075
Spain,21375376,22022115,2005,1.13E+12,4.343944469,9.2
Spain,,,2006,1.24E+12,4.140483092,8.5
Spain,,,2007,1.44E+12,3.267682255,8.2625
Spain,,,2008,1.59E+12,2.374449422,11.3
Spain,,,2009,1.46E+12,0.073730325,18.01
Spain,,,2010,1.38E+12,0.404831234,
Spain,,,2011,1.49E+12,1.378750171,
Sri Lanka,,,1960,1419629929,,
Sri Lanka,,,1961,1454342131,-1.708787224,
Sri Lanka,,,1962,1458609620,-1.365450693,
Sri Lanka,,,1963,1241387714,1.637562732,
Sri Lanka,,,1964,1321840726,2.47761638,
Sri Lanka,,,1965,1698319328,0.242007514,
Sri Lanka,,,1966,1751470588,-1.803552437,
Sri Lanka,,,1967,1859465021,1.838884521,
Sri Lanka,,,1968,1801176471,12.08790334,
Sri Lanka,,,1969,1965546218,1.307944886,
Sri Lanka,,,1970,2296470588,12.50846561,
Sri Lanka,,,1971,2369308600,1.49845699,
Sri Lanka,,,1972,2553936348,8.966860458,
Sri Lanka,,,1973,2875625000,12.74860688,
Sri Lanka,,,1974,3574586466,24.37872627,
Sri Lanka,,,1975,3791298146,5.350308249,
Sri Lanka,,,1976,3591319857,9.97557125,
Sri Lanka,,,1977,4104509583,14.6910698,
Sri Lanka,,,1978,2733183857,10.91788411,
Sri Lanka,,,1979,3364611432,15.39731316,
